Sales_Tran_Seq_Num,Member_Account_Seq_Num,Article_Seq_Num,Article_Desc
8208,82,26,Entrecote
8209,14,0,Banana
8210,14,0,Banana
8211,92,0,Banana
8211,92,4,Olives
8211,92,10,Ham
8211,92,11,Prosciutto
8211,92,12,Pizza Kit
8211,92,14,Parmesan
8212,97,0,Banana
8212,97,26,Entrecote
8213,57,0,Banana
8213,57,16,Apple
8213,57,3,Corn
8213,57,17,Taco Tortilla
8213,57,8,Taco Salsa
8214,80,0,Banana
8214,80,16,Apple
8214,80,1,Onion
8214,80,3,Corn
8214,80,18,Taco Tubs
8214,80,8,Taco Salsa
8214,80,22,Chicken
8214,80,23,Croutons
8214,80,24,Lettuce
8215,18,27,Mushroom
8216,30,0,Banana
8216,30,19,Feta
8216,30,20,Ruccola
8217,78,0,Banana
8217,78,28,Squid
8217,78,29,Crab stick
8218,76,0,Banana
8220,82,0,Banana
8221,8,0,Banana
8221,8,19,Feta
8221,8,20,Ruccola
8221,8,21,Tomato
8221,8,30,Shrimp
8222,92,11,Prosciutto
8222,92,12,Pizza Kit
8223,13,0,Banana
8223,13,4,Olives
8223,13,20,Ruccola
8223,13,21,Tomato
8224,52,0,Banana
8225,7,0,Banana
8226,30,0,Banana
8227,92,0,Banana
8227,92,16,Apple
8227,92,11,Prosciutto
8227,92,12,Pizza Kit
8227,92,28,Squid
8227,92,29,Crab stick
8228,15,0,Banana
8229,52,0,Banana
8229,52,4,Olives
8229,52,19,Feta
8229,52,20,Ruccola
8230,54,0,Banana
8230,54,4,Olives
8230,54,20,Ruccola
8230,54,21,Tomato
8232,22,0,Banana
8233,89,0,Banana
8233,89,4,Olives
8233,89,11,Prosciutto
8233,89,14,Parmesan
8234,6,0,Banana
8235,48,0,Banana
8235,48,23,Croutons
8236,35,0,Banana
8236,35,16,Apple
8237,2,0,Banana
8238,31,0,Banana
8238,31,16,Apple
8238,31,5,Pineapple
8238,31,13,Pizza Cheese
8238,31,1,Onion
8238,31,3,Corn
8238,31,17,Taco Tortilla
8238,31,8,Taco Salsa
8238,31,9,Minced Meat
8238,31,4,Olives
8238,31,19,Feta
8238,31,20,Ruccola
8238,31,30,Shrimp
8239,57,0,Banana
8239,57,25,Penne
8239,57,26,Entrecote
8239,57,27,Mushroom
8240,63,0,Banana
8240,63,16,Apple
8240,63,5,Pineapple
8240,63,10,Ham
8240,63,13,Pizza Cheese
8241,81,0,Banana
8241,81,28,Squid
8241,81,30,Shrimp
8242,84,0,Banana
8242,84,5,Pineapple
8242,84,10,Ham
8242,84,12,Pizza Kit
8242,84,13,Pizza Cheese
8242,84,20,Ruccola
8242,84,21,Tomato
8243,9,0,Banana
8243,9,19,Feta
8243,9,20,Ruccola
8244,47,0,Banana
8245,79,0,Banana
8245,79,4,Olives
8245,79,11,Prosciutto
8245,79,23,Croutons
8245,79,24,Lettuce
8245,79,25,Penne
8245,79,26,Entrecote
8245,79,27,Mushroom
8246,74,0,Banana
8247,99,0,Banana
8248,94,0,Banana
8249,7,0,Banana
8250,4,0,Banana
8251,78,4,Olives
8251,78,19,Feta
8251,78,25,Penne
8251,78,27,Mushroom
8252,81,0,Banana
8252,81,26,Entrecote
8252,81,27,Mushroom
8253,12,0,Banana
8254,86,0,Banana
8255,11,0,Banana
8255,11,5,Pineapple
8255,11,13,Pizza Cheese
8255,11,25,Penne
8255,11,27,Mushroom
8256,98,3,Corn
8256,98,6,Taco Spice Mix
8256,98,18,Taco Tubs
8256,98,8,Taco Salsa
8257,55,0,Banana
8257,55,1,Onion
8257,55,3,Corn
8257,55,6,Taco Spice Mix
8257,55,17,Taco Tortilla
8257,55,9,Minced Meat
8258,71,0,Banana
8259,35,0,Banana
8259,35,5,Pineapple
8259,35,12,Pizza Kit
8259,35,13,Pizza Cheese
8260,10,0,Banana
8260,10,23,Croutons
8260,10,24,Lettuce
8261,47,0,Banana
8261,47,12,Pizza Kit
8261,47,14,Parmesan
8261,47,15,Mozarella
8261,47,1,Onion
8261,47,3,Corn
8261,47,6,Taco Spice Mix
8261,47,17,Taco Tortilla
8261,47,8,Taco Salsa
8261,47,9,Minced Meat
8261,47,26,Entrecote
8261,47,27,Mushroom
8262,90,0,Banana
8262,90,7,Taco Shell
8262,90,8,Taco Salsa
8262,90,9,Minced Meat
8262,90,25,Penne
8262,90,27,Mushroom
8263,10,0,Banana
8264,3,0,Banana
8264,3,25,Penne
8264,3,26,Entrecote
8264,3,27,Mushroom
8265,86,25,Penne
8265,86,26,Entrecote
8266,41,0,Banana
8266,41,28,Squid
8266,41,29,Crab stick
8266,41,30,Shrimp
8267,10,0,Banana
8267,10,28,Squid
8267,10,29,Crab stick
8269,67,0,Banana
8269,67,5,Pineapple
8269,67,10,Ham
8269,67,13,Pizza Cheese
8270,83,23,Croutons
8270,83,24,Lettuce
8271,37,19,Feta
8271,37,21,Tomato
8272,53,0,Banana
8273,56,0,Banana
8273,56,4,Olives
8273,56,21,Tomato
8274,86,0,Banana
8274,86,16,Apple
8275,26,5,Pineapple
8275,26,10,Ham
8276,67,0,Banana
8278,68,0,Banana
8278,68,16,Apple
8278,68,4,Olives
8278,68,11,Prosciutto
8278,68,12,Pizza Kit
8278,68,14,Parmesan
8279,52,0,Banana
8280,34,5,Pineapple
8280,34,12,Pizza Kit
8282,95,0,Banana
8283,29,0,Banana
8283,29,5,Pineapple
8283,29,10,Ham
8283,29,12,Pizza Kit
8283,29,13,Pizza Cheese
8283,29,15,Mozarella
8283,29,25,Penne
8283,29,26,Entrecote
8283,29,27,Mushroom
8284,17,22,Chicken
8284,17,23,Croutons
8285,42,0,Banana
8285,42,16,Apple
8286,67,11,Prosciutto
8286,67,12,Pizza Kit
8286,67,14,Parmesan
8288,18,0,Banana
8289,79,0,Banana
8289,79,1,Onion
8289,79,3,Corn
8289,79,6,Taco Spice Mix
8289,79,17,Taco Tortilla
8289,79,8,Taco Salsa
8289,79,9,Minced Meat
8290,78,0,Banana
8290,78,4,Olives
8291,25,0,Banana
8291,25,22,Chicken
8291,25,24,Lettuce
8292,9,0,Banana
8292,9,5,Pineapple
8292,9,10,Ham
8292,9,12,Pizza Kit
8292,9,13,Pizza Cheese
8292,9,4,Olives
8292,9,20,Ruccola
8293,76,0,Banana
8293,76,25,Penne
8293,76,26,Entrecote
8293,76,27,Mushroom
8294,38,0,Banana
8295,7,0,Banana
8295,7,16,Apple
8295,7,25,Penne
8295,7,26,Entrecote
8295,7,27,Mushroom
8296,34,0,Banana
8297,54,0,Banana
8297,54,16,Apple
8297,54,5,Pineapple
8297,54,10,Ham
8297,54,12,Pizza Kit
8297,54,28,Squid
8297,54,29,Crab stick
8297,54,30,Shrimp
8298,73,0,Banana
8298,73,16,Apple
8299,17,0,Banana
8299,17,16,Apple
8300,36,0,Banana
8300,36,3,Corn
8300,36,8,Taco Salsa
8301,78,0,Banana
8302,85,26,Entrecote
8303,27,22,Chicken
8303,27,23,Croutons
8304,60,0,Banana
8304,60,12,Pizza Kit
8304,60,13,Pizza Cheese
8304,60,15,Mozarella
8305,64,0,Banana
8305,64,5,Pineapple
8305,64,12,Pizza Kit
8305,64,22,Chicken
8305,64,23,Croutons
8306,23,0,Banana
8306,23,4,Olives
8306,23,25,Penne
8307,65,0,Banana
8307,65,28,Squid
8307,65,29,Crab stick
8308,7,0,Banana
8308,7,16,Apple
8308,7,19,Feta
8308,7,20,Ruccola
8308,7,21,Tomato
8309,18,0,Banana
8309,18,10,Ham
8309,18,12,Pizza Kit
8309,18,15,Mozarella
8309,18,4,Olives
8309,18,19,Feta
8309,18,20,Ruccola
8309,18,21,Tomato
8310,85,0,Banana
8310,85,25,Penne
8310,85,27,Mushroom
8311,23,0,Banana
8311,23,16,Apple
8312,27,30,Shrimp
8313,13,0,Banana
8314,17,0,Banana
8314,17,12,Pizza Kit
8314,17,13,Pizza Cheese
8314,17,15,Mozarella
8316,46,19,Feta
8316,46,20,Ruccola
8316,46,26,Entrecote
8317,73,0,Banana
8319,71,0,Banana
8320,69,0,Banana
8322,34,0,Banana
8322,34,11,Prosciutto
8322,34,15,Mozarella
8323,10,0,Banana
8323,10,1,Onion
8323,10,3,Corn
8323,10,6,Taco Spice Mix
8323,10,18,Taco Tubs
8323,10,8,Taco Salsa
8323,10,4,Olives
8323,10,21,Tomato
8325,60,0,Banana
8325,60,24,Lettuce
8325,60,27,Mushroom
8326,33,0,Banana
8327,27,0,Banana
8327,27,5,Pineapple
8327,27,10,Ham
8327,27,12,Pizza Kit
8327,27,13,Pizza Cheese
8327,27,15,Mozarella
8327,27,1,Onion
8327,27,3,Corn
8327,27,6,Taco Spice Mix
8327,27,8,Taco Salsa
8327,27,9,Minced Meat
8328,31,0,Banana
8330,38,0,Banana
8331,31,0,Banana
8332,54,0,Banana
8332,54,16,Apple
8333,94,0,Banana
8333,94,25,Penne
8333,94,26,Entrecote
8333,94,27,Mushroom
8334,60,16,Apple
8335,48,0,Banana
8335,48,4,Olives
8335,48,11,Prosciutto
8335,48,12,Pizza Kit
8335,48,6,Taco Spice Mix
8335,48,7,Taco Shell
8336,75,0,Banana
8336,75,26,Entrecote
8337,83,4,Olives
8337,83,11,Prosciutto
8337,83,20,Ruccola
8337,83,21,Tomato
8338,61,28,Squid
8338,61,29,Crab stick
8338,61,30,Shrimp
8339,97,0,Banana
8339,97,3,Corn
8339,97,6,Taco Spice Mix
8339,97,17,Taco Tortilla
8339,97,8,Taco Salsa
8339,97,23,Croutons
8339,97,24,Lettuce
8340,49,0,Banana
8340,49,19,Feta
8340,49,20,Ruccola
8340,49,21,Tomato
8341,81,0,Banana
8342,14,28,Squid
8342,14,29,Crab stick
8342,14,30,Shrimp
8343,38,0,Banana
8343,38,4,Olives
8343,38,10,Ham
8343,38,11,Prosciutto
8343,38,12,Pizza Kit
8343,38,14,Parmesan
8343,38,20,Ruccola
8343,38,21,Tomato
8344,65,0,Banana
8344,65,16,Apple
8344,65,10,Ham
8344,65,11,Prosciutto
8344,65,12,Pizza Kit
8345,32,0,Banana
8345,32,4,Olives
8345,32,10,Ham
8345,32,11,Prosciutto
8345,32,12,Pizza Kit
8345,32,14,Parmesan
8346,89,0,Banana
8346,89,5,Pineapple
8346,89,10,Ham
8346,89,12,Pizza Kit
8347,12,0,Banana
8348,37,0,Banana
8350,8,0,Banana
8350,8,5,Pineapple
8350,8,12,Pizza Kit
8350,8,13,Pizza Cheese
8351,27,16,Apple
8351,27,25,Penne
8351,27,26,Entrecote
8351,27,27,Mushroom
8352,33,0,Banana
8352,33,16,Apple
8352,33,11,Prosciutto
8352,33,12,Pizza Kit
8352,33,14,Parmesan
8352,33,15,Mozarella
8353,85,0,Banana
8354,92,24,Lettuce
8355,69,0,Banana
8355,69,16,Apple
8355,69,10,Ham
8355,69,12,Pizza Kit
8355,69,13,Pizza Cheese
8355,69,15,Mozarella
8355,69,25,Penne
8355,69,26,Entrecote
8355,69,27,Mushroom
8356,13,0,Banana
8357,19,0,Banana
8357,19,1,Onion
8357,19,3,Corn
8357,19,6,Taco Spice Mix
8357,19,17,Taco Tortilla
8357,19,8,Taco Salsa
8357,19,9,Minced Meat
8358,5,0,Banana
8358,5,22,Chicken
8358,5,23,Croutons
8359,69,0,Banana
8360,64,0,Banana
8361,97,0,Banana
8361,97,16,Apple
8361,97,6,Taco Spice Mix
8361,97,17,Taco Tortilla
8361,97,8,Taco Salsa
8363,74,0,Banana
8363,74,16,Apple
8364,6,0,Banana
8364,6,23,Croutons
8364,6,24,Lettuce
8366,17,16,Apple
8366,17,4,Olives
8366,17,11,Prosciutto
8366,17,12,Pizza Kit
8366,17,14,Parmesan
8366,17,15,Mozarella
8367,56,0,Banana
8367,56,4,Olives
8367,56,11,Prosciutto
8367,56,12,Pizza Kit
8367,56,14,Parmesan
8369,37,0,Banana
8369,37,22,Chicken
8369,37,23,Croutons
8369,37,24,Lettuce
8369,37,28,Squid
8369,37,30,Shrimp
8370,69,0,Banana
8371,46,0,Banana
8372,43,0,Banana
8372,43,4,Olives
8372,43,19,Feta
8373,65,0,Banana
8373,65,28,Squid
8373,65,29,Crab stick
8373,65,30,Shrimp
8374,7,11,Prosciutto
8374,7,12,Pizza Kit
8374,7,14,Parmesan
8375,84,0,Banana
8375,84,1,Onion
8375,84,3,Corn
8375,84,6,Taco Spice Mix
8375,84,8,Taco Salsa
8375,84,9,Minced Meat
8376,55,0,Banana
8377,72,0,Banana
8377,72,25,Penne
8377,72,26,Entrecote
8378,28,4,Olives
8378,28,11,Prosciutto
8378,28,14,Parmesan
8379,79,0,Banana
8380,48,0,Banana
8380,48,23,Croutons
8380,48,24,Lettuce
8381,37,0,Banana
8381,37,16,Apple
8382,48,0,Banana
8382,48,16,Apple
8382,48,12,Pizza Kit
8382,48,13,Pizza Cheese
8382,48,15,Mozarella
8383,13,0,Banana
8384,75,0,Banana
8384,75,16,Apple
8384,75,19,Feta
8385,74,0,Banana
8385,74,4,Olives
8385,74,12,Pizza Kit
8385,74,14,Parmesan
8386,6,0,Banana
8386,6,22,Chicken
8386,6,23,Croutons
8386,6,24,Lettuce
8387,52,0,Banana
8388,78,0,Banana
8388,78,23,Croutons
8388,78,24,Lettuce
8388,78,28,Squid
8390,38,0,Banana
8390,38,5,Pineapple
8390,38,10,Ham
8390,38,12,Pizza Kit
8390,38,13,Pizza Cheese
8390,38,15,Mozarella
8391,61,0,Banana
8391,61,4,Olives
8391,61,10,Ham
8391,61,11,Prosciutto
8391,61,12,Pizza Kit
8391,61,14,Parmesan
8391,61,15,Mozarella
8391,61,25,Penne
8392,52,0,Banana
8392,52,22,Chicken
8392,52,24,Lettuce
8393,53,0,Banana
8393,53,6,Taco Spice Mix
8393,53,8,Taco Salsa
8393,53,19,Feta
8393,53,20,Ruccola
8393,53,21,Tomato
8394,8,0,Banana
8394,8,16,Apple
8394,8,13,Pizza Cheese
8395,42,0,Banana
8395,42,4,Olives
8395,42,12,Pizza Kit
8395,42,14,Parmesan
8396,24,0,Banana
8396,24,10,Ham
8396,24,12,Pizza Kit
8396,24,13,Pizza Cheese
8397,38,0,Banana
8397,38,16,Apple
8397,38,1,Onion
8397,38,3,Corn
8397,38,6,Taco Spice Mix
8397,38,8,Taco Salsa
8397,38,9,Minced Meat
8398,86,0,Banana
8398,86,26,Entrecote
8398,86,27,Mushroom
8399,24,0,Banana
8399,24,19,Feta
8399,24,20,Ruccola
8400,29,0,Banana
8400,29,23,Croutons
8400,29,24,Lettuce
8401,28,0,Banana
8401,28,27,Mushroom
8402,66,0,Banana
8403,32,0,Banana
8404,17,0,Banana
8404,17,3,Corn
8404,17,6,Taco Spice Mix
8404,17,17,Taco Tortilla
8404,17,8,Taco Salsa
8404,17,9,Minced Meat
8405,2,0,Banana
8405,2,3,Corn
8405,2,6,Taco Spice Mix
8405,2,7,Taco Shell
8405,2,8,Taco Salsa
8406,7,0,Banana
8406,7,4,Olives
8406,7,12,Pizza Kit
8407,77,0,Banana
8407,77,4,Olives
8407,77,10,Ham
8407,77,11,Prosciutto
8407,77,12,Pizza Kit
8409,85,0,Banana
8410,75,0,Banana
8411,4,0,Banana
8412,56,0,Banana
8413,64,0,Banana
8414,19,0,Banana
8414,19,3,Corn
8414,19,6,Taco Spice Mix
8414,19,17,Taco Tortilla
8414,19,8,Taco Salsa
8414,19,9,Minced Meat
8415,44,0,Banana
8415,44,5,Pineapple
8415,44,12,Pizza Kit
8415,44,13,Pizza Cheese
8415,44,15,Mozarella
8416,7,0,Banana
8416,7,4,Olives
8416,7,19,Feta
8416,7,20,Ruccola
8416,7,21,Tomato
8416,7,28,Squid
8417,2,0,Banana
8417,2,10,Ham
8417,2,12,Pizza Kit
8417,2,13,Pizza Cheese
8417,2,15,Mozarella
8417,2,23,Croutons
8417,2,28,Squid
8417,2,29,Crab stick
8417,2,30,Shrimp
8418,52,0,Banana
8418,52,10,Ham
8418,52,14,Parmesan
8419,57,0,Banana
8419,57,16,Apple
8419,57,1,Onion
8419,57,3,Corn
8419,57,6,Taco Spice Mix
8419,57,17,Taco Tortilla
8419,57,9,Minced Meat
8420,33,0,Banana
8420,33,29,Crab stick
8420,33,30,Shrimp
8421,56,0,Banana
8423,87,0,Banana
8423,87,16,Apple
8424,55,0,Banana
8425,93,0,Banana
8426,52,0,Banana
8426,52,16,Apple
8427,99,0,Banana
8427,99,19,Feta
8427,99,20,Ruccola
8427,99,21,Tomato
8428,89,0,Banana
8429,70,0,Banana
8429,70,4,Olives
8429,70,12,Pizza Kit
8429,70,15,Mozarella
8430,23,0,Banana
8430,23,22,Chicken
8430,23,23,Croutons
8431,58,4,Olives
8431,58,19,Feta
8431,58,21,Tomato
8431,58,28,Squid
8431,58,29,Crab stick
8431,58,30,Shrimp
8432,41,0,Banana
8433,74,0,Banana
8433,74,22,Chicken
8433,74,23,Croutons
8433,74,25,Penne
8433,74,27,Mushroom
8434,71,0,Banana
8434,71,4,Olives
8434,71,11,Prosciutto
8435,33,0,Banana
8436,62,0,Banana
8436,62,16,Apple
8436,62,4,Olives
8436,62,19,Feta
8436,62,21,Tomato
8437,36,0,Banana
8437,36,10,Ham
8437,36,12,Pizza Kit
8437,36,13,Pizza Cheese
8437,36,23,Croutons
8437,36,24,Lettuce
8438,68,0,Banana
8439,32,0,Banana
8439,32,29,Crab stick
8439,32,30,Shrimp
8440,65,0,Banana
8440,65,29,Crab stick
8441,95,0,Banana
8442,26,0,Banana
8442,26,28,Squid
8442,26,30,Shrimp
8443,14,0,Banana
8444,9,0,Banana
8444,9,16,Apple
8444,9,4,Olives
8444,9,20,Ruccola
8444,9,29,Crab stick
8444,9,30,Shrimp
8445,64,0,Banana
8445,64,4,Olives
8445,64,10,Ham
8445,64,14,Parmesan
8446,79,0,Banana
8446,79,19,Feta
8446,79,21,Tomato
8447,22,1,Onion
8447,22,3,Corn
8447,22,6,Taco Spice Mix
8447,22,8,Taco Salsa
8447,22,4,Olives
8447,22,20,Ruccola
8447,22,28,Squid
8447,22,29,Crab stick
8448,98,0,Banana
8448,98,4,Olives
8448,98,11,Prosciutto
8448,98,12,Pizza Kit
8448,98,14,Parmesan
8449,79,0,Banana
8449,79,6,Taco Spice Mix
8449,79,17,Taco Tortilla
8449,79,8,Taco Salsa
8450,2,26,Entrecote
8451,8,0,Banana
8451,8,16,Apple
8451,8,28,Squid
8451,8,29,Crab stick
8451,8,30,Shrimp
8452,91,0,Banana
8453,3,0,Banana
8453,3,16,Apple
8453,3,29,Crab stick
8454,71,0,Banana
8454,71,30,Shrimp
8455,27,0,Banana
8456,63,0,Banana
8456,63,16,Apple
8456,63,4,Olives
8456,63,19,Feta
8456,63,21,Tomato
8456,63,25,Penne
8457,95,0,Banana
8457,95,16,Apple
8458,95,0,Banana
8458,95,1,Onion
8458,95,3,Corn
8458,95,6,Taco Spice Mix
8458,95,17,Taco Tortilla
8458,95,8,Taco Salsa
8458,95,9,Minced Meat
8459,28,16,Apple
8460,62,0,Banana
8460,62,5,Pineapple
8460,62,10,Ham
8460,62,13,Pizza Cheese
8460,62,3,Corn
8460,62,7,Taco Shell
8460,62,8,Taco Salsa
8460,62,19,Feta
8461,95,23,Croutons
8462,90,0,Banana
8463,77,0,Banana
8463,77,10,Ham
8463,77,12,Pizza Kit
8463,77,13,Pizza Cheese
8464,77,0,Banana
8464,77,5,Pineapple
8464,77,10,Ham
8464,77,12,Pizza Kit
8464,77,13,Pizza Cheese
8465,38,0,Banana
8465,38,16,Apple
8466,51,0,Banana
8466,51,16,Apple
8466,51,1,Onion
8466,51,3,Corn
8466,51,6,Taco Spice Mix
8466,51,17,Taco Tortilla
8466,51,8,Taco Salsa
8466,51,22,Chicken
8466,51,23,Croutons
8466,51,24,Lettuce
8466,51,28,Squid
8466,51,30,Shrimp
8467,87,0,Banana
8467,87,22,Chicken
8467,87,23,Croutons
8467,87,24,Lettuce
8468,90,4,Olives
8468,90,19,Feta
8468,90,20,Ruccola
8469,72,0,Banana
8470,8,0,Banana
8470,8,1,Onion
8470,8,3,Corn
8470,8,6,Taco Spice Mix
8470,8,8,Taco Salsa
8470,8,9,Minced Meat
8471,82,0,Banana
8471,82,30,Shrimp
8472,98,0,Banana
8472,98,4,Olives
8472,98,20,Ruccola
8473,84,22,Chicken
8473,84,23,Croutons
8473,84,24,Lettuce
8474,33,0,Banana
8474,33,16,Apple
8475,26,0,Banana
8475,26,5,Pineapple
8475,26,10,Ham
8475,26,12,Pizza Kit
8475,26,13,Pizza Cheese
8475,26,15,Mozarella
8476,69,0,Banana
8476,69,5,Pineapple
8476,69,13,Pizza Cheese
8476,69,1,Onion
8476,69,3,Corn
8476,69,6,Taco Spice Mix
8476,69,17,Taco Tortilla
8476,69,8,Taco Salsa
8476,69,9,Minced Meat
8477,95,0,Banana
8477,95,5,Pineapple
8477,95,13,Pizza Cheese
8478,65,0,Banana
8478,65,16,Apple
8479,40,0,Banana
8479,40,16,Apple
8480,95,0,Banana
8481,4,0,Banana
8481,4,16,Apple
8481,4,10,Ham
8481,4,13,Pizza Cheese
8482,33,0,Banana
8482,33,13,Pizza Cheese
8482,33,15,Mozarella
8483,19,0,Banana
8483,19,4,Olives
8483,19,11,Prosciutto
8483,19,12,Pizza Kit
8483,19,14,Parmesan
8484,69,11,Prosciutto
8484,69,12,Pizza Kit
8484,69,15,Mozarella
8485,12,0,Banana
8485,12,5,Pineapple
8485,12,10,Ham
8485,12,12,Pizza Kit
8485,12,13,Pizza Cheese
8485,12,22,Chicken
8485,12,23,Croutons
8485,12,24,Lettuce
8485,12,28,Squid
8485,12,29,Crab stick
8485,12,30,Shrimp
8486,46,0,Banana
8486,46,12,Pizza Kit
8486,46,15,Mozarella
8486,46,1,Onion
8486,46,6,Taco Spice Mix
8486,46,9,Minced Meat
8487,7,0,Banana
8487,7,25,Penne
8488,11,0,Banana
8489,21,0,Banana
8489,21,1,Onion
8489,21,3,Corn
8489,21,6,Taco Spice Mix
8489,21,17,Taco Tortilla
8489,21,8,Taco Salsa
8489,21,9,Minced Meat
8489,21,23,Croutons
8489,21,24,Lettuce
8489,21,29,Crab stick
8489,21,30,Shrimp
8490,29,0,Banana
8491,66,0,Banana
8491,66,16,Apple
8491,66,28,Squid
8491,66,29,Crab stick
8491,66,30,Shrimp
8492,82,10,Ham
8492,82,12,Pizza Kit
8493,70,5,Pineapple
8493,70,12,Pizza Kit
8493,70,13,Pizza Cheese
8493,70,25,Penne
8493,70,26,Entrecote
8494,60,0,Banana
8494,60,5,Pineapple
8494,60,10,Ham
8494,60,12,Pizza Kit
8494,60,13,Pizza Cheese
8495,52,28,Squid
8495,52,29,Crab stick
8495,52,30,Shrimp
8496,27,0,Banana
8496,27,4,Olives
8496,27,11,Prosciutto
8496,27,12,Pizza Kit
8496,27,14,Parmesan
8497,64,0,Banana
8498,67,3,Corn
8498,67,6,Taco Spice Mix
8498,67,8,Taco Salsa
8499,12,0,Banana
8500,35,0,Banana
8500,35,23,Croutons
8500,35,24,Lettuce
8501,91,25,Penne
8501,91,27,Mushroom
8502,13,0,Banana
8502,13,4,Olives
8502,13,20,Ruccola
8503,79,0,Banana
8503,79,22,Chicken
8503,79,23,Croutons
8503,79,24,Lettuce
8504,88,0,Banana
8504,88,16,Apple
8505,85,0,Banana
8505,85,10,Ham
8505,85,12,Pizza Kit
8506,14,0,Banana
8506,14,1,Onion
8506,14,6,Taco Spice Mix
8506,14,7,Taco Shell
8506,14,8,Taco Salsa
8506,14,9,Minced Meat
8507,70,0,Banana
8508,66,0,Banana
8508,66,27,Mushroom
8509,87,0,Banana
8509,87,16,Apple
8510,44,0,Banana
8510,44,16,Apple
8510,44,20,Ruccola
8510,44,21,Tomato
8511,73,0,Banana
8511,73,16,Apple
8511,73,10,Ham
8511,73,11,Prosciutto
8511,73,12,Pizza Kit
8511,73,14,Parmesan
8512,40,0,Banana
8513,17,0,Banana
8513,17,16,Apple
8513,17,4,Olives
8513,17,11,Prosciutto
8513,17,12,Pizza Kit
8513,17,14,Parmesan
8514,18,16,Apple
8515,61,0,Banana
8515,61,16,Apple
8515,61,24,Lettuce
8516,95,0,Banana
8516,95,4,Olives
8516,95,20,Ruccola
8516,95,21,Tomato
8517,88,0,Banana
8517,88,28,Squid
8517,88,30,Shrimp
8518,31,0,Banana
8518,31,16,Apple
8519,90,0,Banana
8519,90,4,Olives
8519,90,14,Parmesan
8519,90,15,Mozarella
8519,90,20,Ruccola
8519,90,21,Tomato
8520,88,0,Banana
8520,88,11,Prosciutto
8520,88,14,Parmesan
8520,88,15,Mozarella
8521,61,22,Chicken
8521,61,23,Croutons
8522,57,16,Apple
8522,57,0,Banana
8522,57,5,Pineapple
8522,57,10,Ham
8522,57,12,Pizza Kit
8522,57,13,Pizza Cheese
8523,66,0,Banana
8523,66,5,Pineapple
8523,66,12,Pizza Kit
8523,66,13,Pizza Cheese
8523,66,15,Mozarella
8523,66,6,Taco Spice Mix
8523,66,18,Taco Tubs
8523,66,9,Minced Meat
8524,42,0,Banana
8524,42,28,Squid
8524,42,29,Crab stick
8525,37,0,Banana
8526,12,0,Banana
8528,78,1,Onion
8528,78,3,Corn
8528,78,6,Taco Spice Mix
8528,78,7,Taco Shell
8528,78,8,Taco Salsa
8528,78,9,Minced Meat
8530,41,0,Banana
8530,41,1,Onion
8530,41,3,Corn
8530,41,6,Taco Spice Mix
8530,41,17,Taco Tortilla
8530,41,9,Minced Meat
8531,2,0,Banana
8532,66,0,Banana
8533,98,0,Banana
8534,97,0,Banana
8534,97,4,Olives
8534,97,12,Pizza Kit
8534,97,14,Parmesan
8534,97,19,Feta
8534,97,20,Ruccola
8535,29,0,Banana
8535,29,25,Penne
8535,29,27,Mushroom
8537,65,5,Pineapple
8537,65,10,Ham
8537,65,13,Pizza Cheese
8538,74,0,Banana
8538,74,1,Onion
8538,74,3,Corn
8538,74,7,Taco Shell
8538,74,8,Taco Salsa
8538,74,9,Minced Meat
8539,15,0,Banana
8539,15,4,Olives
8539,15,10,Ham
8539,15,11,Prosciutto
8539,15,12,Pizza Kit
8539,15,14,Parmesan
8539,15,1,Onion
8539,15,3,Corn
8539,15,6,Taco Spice Mix
8539,15,17,Taco Tortilla
8539,15,8,Taco Salsa
8539,15,9,Minced Meat
8540,80,0,Banana
8540,80,4,Olives
8540,80,12,Pizza Kit
8540,80,14,Parmesan
8540,80,20,Ruccola
8540,80,21,Tomato
8540,80,28,Squid
8540,80,29,Crab stick
8540,80,30,Shrimp
8541,95,0,Banana
8542,48,0,Banana
8542,48,16,Apple
8543,60,0,Banana
8543,60,28,Squid
8544,15,0,Banana
8544,15,5,Pineapple
8544,15,10,Ham
8544,15,15,Mozarella
8544,15,19,Feta
8544,15,20,Ruccola
8544,15,21,Tomato
8545,86,0,Banana
8546,94,0,Banana
8546,94,4,Olives
8546,94,10,Ham
8546,94,11,Prosciutto
8546,94,15,Mozarella
8547,75,0,Banana
8547,75,16,Apple
8548,36,0,Banana
8548,36,19,Feta
8548,36,20,Ruccola
8548,36,21,Tomato
8549,65,0,Banana
8550,15,0,Banana
8551,67,0,Banana
8551,67,22,Chicken
8552,63,0,Banana
8552,63,11,Prosciutto
8552,63,14,Parmesan
8553,31,0,Banana
8554,88,0,Banana
8555,9,0,Banana
8556,30,0,Banana
8557,32,0,Banana
8557,32,16,Apple
8557,32,29,Crab stick
8557,32,30,Shrimp
8558,39,25,Penne
8558,39,27,Mushroom
8559,45,0,Banana
8559,45,4,Olives
8559,45,10,Ham
8559,45,11,Prosciutto
8559,45,12,Pizza Kit
8559,45,15,Mozarella
8560,43,0,Banana
8560,43,5,Pineapple
8560,43,13,Pizza Cheese
8560,43,1,Onion
8560,43,6,Taco Spice Mix
8560,43,17,Taco Tortilla
8560,43,8,Taco Salsa
8560,43,9,Minced Meat
8561,39,0,Banana
8561,39,16,Apple
